_id,target
66810d8e6bf2b41c880a7bc6c8a1e295,0.19847783212476627
ccac3879652b08cb8b44c1920fd93afa,0.005627586203543776
fcccab4d7a76f70647f015f2c84c2af8,0.007707666979622639
ed8399278c30678dab739045fa12b440,0.18537632759246234
1d4d62ac5cabcb48bac7112813f290cb,0.009154776605987614
aba2dec4c5cab88824f36babd24b986f,0.38023605777037667
06f318f1dd178e738f675bb88a5adb84,0.0030292922418172605
d5036f5956e42ee6207296238fc4bc1d,0.00824757689519156
fe0cc8933698ad4046ff2b82f65756eb,0.009168473809144867
70190122f4ebf196535e11b33eb95b81,0.008643635780530703
8c2e044ac444afd4d0dea67eba0079c4,0.4315601675369883
0d7db1117ed3606d7bbbb65d584b5c2f,0.3325658236693997
aa3d1e4ba96323b5449a23cb54badc50,0.4333882903861343
d312d9b1ffdab785a806490ca0450f7b,0.4238484419097139
56da3f911d7cc5e8f47f2703b74bdc45,0.05786663470729499
19afb1a10078e901994a1e1e2c058652,0.004880020219757303
9ac0fc025e2f551a7d5214a606a77434,0.011339682192116663
4bc819b6f4ebbedca0fe354ba5dc7ba3,0.011910870010874517
1c02af75529cdaee5f8822a5251f5c63,0.013583938557448282
9d0424c7a80ebde8cc8b5520721592f2,0.4540837111618889
cf005d4bc86312d5f1032e08ef342e05,0.4689005984211312
6abe7bc6263ac81d7f6764c6b0489703,0.04061669406856165
b56ee107fc7abbabfa317f9209cbc5fd,0.2696434134342352
2fd2f7790cd8d0c638d55f41b1f323a2,0.011026975450061866
bd3b2a1af1abd0d48af835aa69848232,0.013665429956122502
d50372645903431bd7ceb57bbf1cea06,0.08207515678269398
8a11f5487e2e8a6e91d0ab1b6003b55e,0.014233617454845797
ab96e787fdf0827bbebcf95b1243d041,0.012236982249094372
233d244d79e364f517c846cb3ab1932a,0.08172426328805954
45971d4e3a47775bb5a7260bb5ea3c36,0.0007030612616754843
5ccb10967f79fb08ace2d99ac6e0f3f1,0.4962751050874957
79dada7dfeb73ecb13b585716a422ccf,0.4199644499709179
3566dc034b1552ff7a1026ea1ab6baab,0.7845259333484543
895bf949198fb300efb4361ccd8231e6,0.38940707126065255
9e9bd8ab48ba5d9b7c53d6dd37d840ef,0.4792779073851736
5595e4faeb748e040ae99b98bcd60af9,0.005770075896315051
9c366222ca168600b6db86cfdda4cc90,0.0607348625232103
a79760db64a402bcc8e817800fe36ec1,0.00923309407953105
e3ad251da8e9d9405cce8312577cf855,0.014795937022935196
7c4da7b8abe1e7c113a59ed81d30d9fd,0.013737445198837522
c78385401b8d4aafc615e0f5dae1b165,0.03916597161402419
0f7837f2007516c4d60b341d4a4385a2,0.11831546171156462
be7d4bfb2a7dce1d959ca800974beec7,0.825596447057105
2199d3381c925a326f5e84d81a3821a6,0.001495124865933011
fd6b3135204cd9f921f8d4fef7ed926f,0.45178509376147696
4c1f53490ba4a74f8d5f19da61a72541,0.24864620046917757
39a70c21ccaf86001a9f63236b92fda0,0.050738733359012946
f291ca841a04889d5eeef0a82f6e9af5,0.01102436864445332
109c7cdf766b45626ee333fc419d0e29,0.011275429954731006
f2a7e010cf96014e5fbcea5030aacb2d,0.0026825048175721793
8748231d6e955fdb991846ea7266b1f6,0.4117674295485586
74160f70d55985465a6e3142fac2a6f4,0.4697053800045214
f2f1d5a683617b2bdb6cb0b1eae67135,0.014696274698319974
319787f387c4fff24fba48f5145c70f6,0.3558392838387587
71e78ba4882ea90647b0d480165fa93d,0.3422335373084725
7cb55aabcd9cc97853b316b5a78c1157,0.09018807574347126
125cfd843805b5195f9d6bab20f6c60d,0.027005556628601105
7b79565657a886ce1111ff4f0d55356f,0.00763257338766509
8d41c15f9018f790b4f9f4401245010a,0.8988928811949831
8901071b74abf8bc7e6821d9aad6c189,0.10792266441850037
8941ef21c66e1787f2fdb20031c9a875,0.3305731463760887
e687e33d43d2b14b42160cfdcf050c1d,0.006220638648253891
927e2fe3ab21798d06610cea9ac47a3f,0.013343041249294259
8f0e4509d1fc44c2d0f246f8042f0e82,0.006453878887335067
aeca5711e8f5d1f000ecb7571553d277,0.8356274996569084
e8a06b22835be750ff991aacb1d4a705,0.011843344440768712
b7ba90462da8c4ee93d45780a7c07f38,0.3763703289321765
489fa37b171b4983640b9ecebc2f243e,0.0014425762077845577
279591f4fc0b26ca4aba27721990c699,0.4084130941930816
e528bcdf2097e7bd22af3ebb82e00129,0.2990104917684815
79db58d81b6bffe403a5adafa9c5a3fa,0.0070356881990601815
c8c2d3826f22d3ea1d438fa6bfd0d3fc,0.4362158940444389
41cea25bf286830d1c09cdaf8a5d374d,0.13689810123481494
fdd410318c48324908ee71ff7cbd746c,0.019798803432786442
41214fb3c1c0e64e1893d590b73ecf32,0.010245045085431255
103699d777d0304adfe836ca4b609bc8,0.0037001470592503975
45e2dc4ff5beb908e757bf3c2c216611,0.42318175873929
674a4677f98c868bf34d5349e498010b,0.003721456024222687
e9fcd7cf8ef6adce747cb0457cc0195a,0.27640852820788636
54bf8bbedb6f2ba8cd70f97a69858e48,0.2049082701589513
eaa32c70feaf28dadbc8f34ef9b8bbd2,0.3946997548554612
016cdcd869d87e70cb9920a619cb86dd,0.01014094632412374
b9707c21cf54b6736cd75a08a922f19e,0.046159230246803296
9e80cff8367fcc686a0b60b0a12504a4,0.01400243823772794
f7275e160ccf7a6b4b3bd2c4ab05c6ca,0.004906152856915586
f2de34089ed3c2d2ddc3b2f26c4260ce,0.22949414161751766
421dbc76ad31fe7a7668251793224758,0.02461307098029491
cb84d596d8991e8c8f48051c1c3e6d59,0.398505028550266
6754d31aa446cefd7d5e7c15f13586b0,0.020031476930665978
6d279bcbb439bd417fb02d750db7de08,0.007623567704234031
c45ec9e2493563e5bba0499260cf0f7c,0.0077598733250687
db447f582f4f69de0f1059134442fce9,0.7781742858768497
4487c23453c6b7c4a0808784d860f1d3,0.008151210678209472
fca24a0e59915001b971721b76177012,0.012729387329526965
2842d28ce8c356cb291bfc38fcd9a48e,0.3633633518671343
5991b1d4e7569883393a43a021d3dcf8,0.0072592841642454805
01c9cdd6e0f0829b9c5e628997fc7faf,0.13895531262672942
819b99db8bb1f7dc253ce4449fcd06d0,0.036036546513137195
004955e30603d8c06c1ff917736eb418,0.003411205175379988
b88db2b9014326195a415796beacbaa7,0.010143228597884324
a09327b95e3d5bedd60a4031bd1abdff,0.47856843861645454
5a4855b9a4afb491d3fefaa020a7d146,0.5788788742726427
18357e067dfcb007f3b16b4a55ae4fe2,0.40439948127235387
3d13a8bc3d49f9b418ab88d3a7d3e35d,0.004590384126154675
d55813d0860b75c01d8e66431529cb4c,0.025578635625317734
ce145419bf752bf610eebff30392d0f9,0.011797249068609343
cf40a1de3f93b4a025409b5efa5aa210,0.22785424280506292
84341911f905ca8d650821695f4cc1e0,0.03545788844137759
1b611914257d71f0db2bcb5a738210ac,0.034330048908904384
3d13be41af88ebd28915075a364c6d2f,0.04542357258452642
12eac23e7fa399d7bbe7d7d8a31f2e93,0.019353576063252564
74e425bd6aa3536ba59dedd0feaa7297,0.01563049888533258
13a26a0a68508e3f464400b26647a5ba,0.005547962220144072
