_id,target
66810d8e6bf2b41c880a7bc6c8a1e295,0.5174096412796364
ccac3879652b08cb8b44c1920fd93afa,0.14396745224074944
fcccab4d7a76f70647f015f2c84c2af8,0.04400725413179127
ed8399278c30678dab739045fa12b440,0.34058933602442126
1d4d62ac5cabcb48bac7112813f290cb,0.10703011010575023
aba2dec4c5cab88824f36babd24b986f,0.9087425274866457
06f318f1dd178e738f675bb88a5adb84,0.07396849293350524
d5036f5956e42ee6207296238fc4bc1d,0.025663656447509026
fe0cc8933698ad4046ff2b82f65756eb,0.06935377406849039
70190122f4ebf196535e11b33eb95b81,0.030569726250172593
8c2e044ac444afd4d0dea67eba0079c4,0.7681199232156487
0d7db1117ed3606d7bbbb65d584b5c2f,0.9154431817452879
aa3d1e4ba96323b5449a23cb54badc50,0.995204930009434
d312d9b1ffdab785a806490ca0450f7b,0.826850111502472
56da3f911d7cc5e8f47f2703b74bdc45,0.17169451013093687
19afb1a10078e901994a1e1e2c058652,0.07758708877192916
9ac0fc025e2f551a7d5214a606a77434,0.06855931160879943
4bc819b6f4ebbedca0fe354ba5dc7ba3,0.09163191995812259
1c02af75529cdaee5f8822a5251f5c63,0.04831877830693227
9d0424c7a80ebde8cc8b5520721592f2,0.9548021336520145
cf005d4bc86312d5f1032e08ef342e05,0.9998786396207029
6abe7bc6263ac81d7f6764c6b0489703,0.26584860977611946
b56ee107fc7abbabfa317f9209cbc5fd,0.6920199763657253
2fd2f7790cd8d0c638d55f41b1f323a2,0.050447930137366724
bd3b2a1af1abd0d48af835aa69848232,0.07763132337646421
d50372645903431bd7ceb57bbf1cea06,0.42756438775926375
8a11f5487e2e8a6e91d0ab1b6003b55e,0.04929317955420667
ab96e787fdf0827bbebcf95b1243d041,0.058228434720408555
233d244d79e364f517c846cb3ab1932a,0.2966253857053395
45971d4e3a47775bb5a7260bb5ea3c36,0.016838091400154038
5ccb10967f79fb08ace2d99ac6e0f3f1,0.6613224838683253
79dada7dfeb73ecb13b585716a422ccf,0.7136470464009943
